Identifier,InChI.Key.x,logFC_HL,logFC_LH,logFC_LL,logRSDfc_HL,logRSDfc_LH,logRSDfc_LL,CohenD_HL_effect,Mag_HL_effect,CI_inf_HL_effect,CI_sup_HL_effect,CohenD_LH_effect,Mag_LH_effect,CI_inf_LH_effect,CI_sup_LH_effect,CohenD_LL_effect,Mag_LL_effect,CI_inf_LL_effect,CI_sup_LL_effect,PubChem,Pr(>Chisq)_overall,InChI.Key.y,Identifier_R,DO_p.value,pH_p.value,pH:DO_p.value,Annotation,KEGG,SMILES,Pr..Chisq._overall,VIP_PLSDA,PLSDA,uniDO,unipH,unipHxDO,method,method_simple
30,PEDCQBHIVMGVHV-UHFFFAOYSA-N,-0.0400897580309199,0.168707992819783,-0.0538643579841676,0.161146778890019,-0.132915839770845,0.345154179735806,0.067997913346144,negligible,-0.65996942365389,0.795965250346178,-0.317349052507608,small,-1.06309988722023,0.428401782205015,0.0850053352685756,negligible,-0.643080318097676,0.813090988634827,753,0.781601228449657,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,0.542245717300514,0.816288208694858,0.653636985027402,glycerol,C00116,C(C(CO)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
3009,SHZGCJCMOBCMKK-FPRJBGLDSA-N,-0.102764755021476,0.231132556334127,0.104928932321132,0.585777923941588,-0.125005927339598,0.698887873880262,0.187027772902841,negligible,-0.542318581245474,0.916374127051155,-0.553071968120842,medium,-1.30819713762494,0.202053201383261,-0.17530440635686,negligible,-0.904457947770904,0.553849135057184,439650,0.592110792945004,SHZGCJCMOBCMKK-FPRJBGLDSA-N,fucose,0.538554504029885,0.394934638064283,0.835140478034162,fucose,C02095,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
3101,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,-0.0548572099009679,0.110140166347733,-0.159372872220654,0.954528773362871,0.680539962681519,0.801711474361383,0.110374136511526,negligible,-0.617936827691815,0.838685100714867,-0.250690976399737,small,-0.994698921581647,0.493316968782173,0.353294119847711,small,-0.380118231674188,1.08670647136961,7768,0.627638164740321,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,epsilon.caprolactam,0.409909183559853,0.95551733534775,0.522079665704211,epsilon-caprolactam,C06593,C1CCC(=O)NCC1,NA,NA,NA,NA,NA,NA,NA,not_sig
3174,KZJWDPNRJALLNS-VJSFXXLFSA-N,-0.212884983046214,0.335234926905006,0.177277615756388,0.270022815984931,0.0131838965805473,0.394389742780217,0.336827262186598,small,-0.396072000214655,1.06972652458785,-0.574398348775982,medium,-1.33061449081905,0.181817793267086,-0.258599253452766,small,-0.989391713984088,0.472193207078555,222284,0.117930201967783,KZJWDPNRJALLNS-VJSFXXLFSA-N,beta.sitosterol,0.280236546887784,0.0355980237188071,0.979464477409513,beta-sitosterol,C01753,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
3197,PFNFFQXMRSDOHW-UHFFFAOYSA-N,-0.138628415671654,0.546694765093092,0.304579756298351,-0.132841613749432,-0.595382331907464,0.140767254792088,0.129198063225565,negligible,-0.599317838540879,0.857713964992009,-0.605580805774892,medium,-1.36346336823699,0.15230175668721,-0.254799053711998,small,-0.985503135885069,0.475905028461073,1103,0.225126185054508,PFNFFQXMRSDOHW-UHFFFAOYSA-N,spermine,0.447451160995155,0.0628361934405211,0.74770746365129,spermine,C00750,C(CCNCCCN)CNCCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
3212,HZAXFHJVJLSVMW-UHFFFAOYSA-N,0.117604731227466,0.255867615547292,0.0983823649239355,0.137165620441245,0.0375913414179552,-0.372972118384581,-0.129547785662946,negligible,-0.858067799016504,0.598972227690611,-0.292100331039756,small,-1.03714336089961,0.452942698820099,-0.129160145034451,negligible,-0.857675601673993,0.599355311605091,700,0.872374754735686,HZAXFHJVJLSVMW-UHFFFAOYSA-N,ethanolamine,0.921878382284271,0.62864435633412,0.650095096164315,ethanolamine,C00189,C(CO)N,NA,NA,NA,NA,NA,NA,NA,not_sig
3252,SRBFZHDQGSBBOR-SOOFDHNKSA-N,-0.366756415778799,-0.111087586330354,-0.215515414589046,0.129471212744502,0.182526687029147,0.582903036288236,0.788645803110777,medium,0.0331283694862842,1.54416323673527,0.235357219946864,small,-0.508307187297484,0.979021627191212,0.39167617667016,small,-0.34302558253501,1.12637793587533,10975657,0.238399419368014,SRBFZHDQGSBBOR-SOOFDHNKSA-N,isoribose,0.0850035666616765,0.944133769746959,0.336504180195199,isoribose,NA,C1[C@H]([C@H]([C@H](C(O1)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
33,COLNVLDHVKWLRT-QMMMGPOBSA-N,-0.0584836957911179,-0.430133983530521,-0.42182754287891,-0.225808286645237,-0.130724621279314,-0.316995286070439,0.0706776593018095,negligible,-0.657306575473424,0.798661894077043,0.487400090738904,small,-0.264616155889187,1.239416337367,0.500612834360446,medium,-0.238455417575993,1.23968108629689,6140,0.301764102191851,COLNVLDHVKWLRT-QMMMGPOBSA-N,phenylalanine,0.913242019437969,0.148753188011205,0.854766902223799,phenylalanine,C00079,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
3356,LKDRXBCSQODPBY-OEXCPVAWSA-N,-0.37980264061715,-0.199128926637155,0.00301346332203778,-0.51050957086907,-0.532734991866655,-0.519660416385593,0.231156546048836,small,-0.499026873717602,0.961339965815273,0.124131552144131,negligible,-0.61768708863378,0.865950192922042,-0.00194475595972057,negligible,-0.729701986483545,0.725812474564104,439312,0.966164725305832,LKDRXBCSQODPBY-OEXCPVAWSA-N,tagatose,0.841704310935055,0.946568414471729,0.745899885862148,tagatose,C00795,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
34023,XUWHAWMETYGRKB-UHFFFAOYSA-N,0.626286067333547,0.736493137048777,0.379892975354638,0.872357292215446,0.846467727869523,1.48415407704213,-0.695504581566153,medium,-1.44494095173787,0.0539317886055617,-0.820277938796411,large,-1.59188543288732,-0.0486704447055026,-0.306040154543452,small,-1.03804495063367,0.425964641546764,12665,0.268799787120074,XUWHAWMETYGRKB-UHFFFAOYSA-N,piperidone,0.741476702817038,0.466182554874335,0.143390449006393,piperidone,NA,C1CCNC(=O)C1,NA,NA,NA,NA,NA,NA,NA,not_sig
34052,XSQUKJJJFZCRTK-UHFFFAOYSA-N,0.19806414593214,0.149152521267899,-0.0118578439643997,-0.0381718225229424,0.130697614608517,0.996593803925054,-0.312700114094017,small,-1.04489123197437,0.419491003786337,-0.221184033860979,small,-0.964550052825544,0.522181985103585,0.011762155794168,negligible,-0.716001195422848,0.739525507011184,1176,0.847648084029312,XSQUKJJJFZCRTK-UHFFFAOYSA-N,urea,0.923504511732305,0.882094290321433,0.40002517729916,urea,C00086,C(=O)(N)N,NA,NA,NA,NA,NA,NA,NA,not_sig
34069,KZSNJWFQEVHDMF-BYPYZUCNSA-N,-0.109369059923283,-0.447583694645633,-0.543456907575154,-0.530873625447663,0.0196484267407975,-0.527540588861743,0.151207577535987,negligible,-0.577588691607423,0.880003846679398,0.523444549870594,medium,-0.230231057931002,1.27712015767219,0.697408570088473,medium,-0.0521449312669656,1.44696207144391,6287,0.114648860927758,KZSNJWFQEVHDMF-BYPYZUCNSA-N,valine,0.57954775674373,0.0221388377419325,0.904947908079527,valine,C00183,CC(C)[C@@H](C(=O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
34086,AEMRFAOFKBGASW-UHFFFAOYSA-N,-0.0963550638951354,0.327000890065138,-0.131684158668053,0.10614151063346,-0.509073760910392,-0.0117576059380475,0.185013578331476,negligible,-0.544298764627891,0.914325921290842,-0.772942944283111,medium,-1.54119204051491,-0.00469384805130846,0.262791709489986,small,-0.46809975701769,0.993683175997663,757,0.0185859349518747,AEMRFAOFKBGASW-UHFFFAOYSA-N,glycolic.acid,0.0188107611066513,0.172806326643304,0.104462623399814,glycolic acid,C00160,C(C(=O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
36,WPYMKLBDIGXBTP-UHFFFAOYSA-N,-0.0982489132067315,-0.0423802956306627,-0.283263971736577,0.347823356803045,-0.560179931111515,0.350512990376396,0.204581066148305,small,-0.525077203740389,0.934239336036999,0.115748776202419,negligible,-0.625976917428715,0.857474469833553,0.594203135575701,medium,-0.14944019070425,1.33784646185565,243,0.358358243011138,WPYMKLBDIGXBTP-UHFFFAOYSA-N,benzoic.acid,0.285580389814956,0.441747643217138,0.637368651099371,benzoic acid,C00180,C1=CC=C(C=C1)C(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
4,NBIIXXVUZAFLBC-UHFFFAOYSA-N,0.812086946453332,-0.557261289782268,0.778409806229815,0.509406090263515,0.0772698867294457,0.530525146270653,-0.448506374083358,small,-1.18535626140266,0.288343513235948,0.413106833822833,small,-0.335852966350986,1.16206663399665,-0.427658255669404,small,-1.1636870951576,0.30837058381879,1004,0.506289222184517,NBIIXXVUZAFLBC-UHFFFAOYSA-N,phosphate,0.265172296565389,0.936837188046185,0.744553586357333,phosphate,C00009,OP(=O)(O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
4.50_339.32,UKMSUNONTOPOIO-UHFFFAOYSA-N,2.68095170595086,-0.178998936108227,0.0938864504977701,3.62667870187296,0.178989804473239,-0.169541004159367,-0.37460112975488,small,-1.10871314432494,0.359510884815184,0.452342526306839,small,-0.284662591095637,1.18934764370931,-0.266874149773215,small,-1.01126798414353,0.477519684597097,8215,0.320740154800073,UKMSUNONTOPOIO-UHFFFAOYSA-N,FA..22.0...behenicacid.,0.28186669688589,0.290418177884498,0.311249366572105,FA (22:0) (behenicacid),C08281,CCCCCCCCCCCCCCCCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
4.59_788.54,GPWHCUUIQMGELX-VHQDNGOZSA-N,0.312311779411152,0.220950447162542,0.513311524265847,-0.219566496493068,-0.0340267448920351,0.292348078047703,-0.641583806567199,medium,-1.38782893291254,0.104661319778144,-0.423878015844301,small,-1.15976207043577,0.31200603874717,-0.830452335902868,large,-1.60280576775788,-0.0580989040478604,24778764,0.141753410677397,GPWHCUUIQMGELX-VHQDNGOZSA-N,PC..32.2.,0.0595387847018691,0.207670283429912,0.893945502979552,PC (32:2),C00157,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
4.70_727.57,YMTVMVYOUDDTQJ-UOMMIRHQSA-N,0.592874859474577,0.363778456393113,1.06212673611198,-0.0184173133090857,-0.192929048006116,-0.20779713724776,-0.367681366591651,small,-1.10156173798465,0.366199004801353,-0.247154856621756,small,-0.977685095189855,0.483375381946344,-0.689459071001385,medium,-1.45224002564835,0.0733218836455758,52931155,0.316466730481553,YMTVMVYOUDDTQJ-UOMMIRHQSA-N,SM..d36.3.,0.192977997213649,0.393445250638595,0.844794423462871,SM (d36:3),C00550,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](/C=C/CCCCCCCC/C=C\CCC)O,NA,NA,NA,NA,NA,NA,NA,not_sig
4.72_830.57_4.73_852.55,SIMZOWLEIOYZJX-VRCXRDLJSA-N,0.337855568194129,0.167357577295512,0.919025137784621,0.0539294324009081,0.228330880690172,-0.213061352440707,-0.307811695105597,small,-1.03986566559084,0.424242275379646,-0.143233444985633,negligible,-0.871923064272684,0.585456174301417,-0.902632247906428,large,-1.68051906869421,-0.124745427118644,53479127,0.112760143042627,SIMZOWLEIOYZJX-VRCXRDLJSA-N,PC..40.8.,0.0663394614348876,0.197209001924303,0.421658457002837,PC (40:8),C00157,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
4.96_782.56,NKQPOVROGSWLTO-NVPMBMBWSA-N,0.543243071785902,0.52556725298327,0.986858606851545,-0.0209769158462807,-0.0103712561036016,-0.234874744089916,-0.352120337468826,small,-1.08549531687739,0.38125464193974,-0.339572078809862,small,-1.07255519066798,0.393411033048257,-0.680969419728939,medium,-1.44322723254828,0.0812883930903976,52922783,0.40608547995068,NKQPOVROGSWLTO-NVPMBMBWSA-N,PC..36.4..A.1,0.234188702496245,0.253104679004734,0.975344022556112,PC (36:4) A,C00157,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
40442,BTVWZWFKMIUSGS-UHFFFAOYSA-N,0.114583424590762,0.269922019684163,0.00552642320283248,0.465130384425301,0.0245756818704752,0.0806938852687216,-0.141939739829632,negligible,-0.870612599685425,0.586733120026162,-0.402540137598418,small,-1.15110527925043,0.346025004053596,-0.00812581258120305,negligible,-0.735885874381029,0.719634249218623,68410,0.692821423188975,BTVWZWFKMIUSGS-UHFFFAOYSA-N,isobutene.glycol.NIST,0.673028530472704,0.653351214399483,0.315738181918749,isobutene glycol NIST,NA,CC(C)(CO)O,NA,NA,NA,NA,NA,NA,NA,not_sig
411,XOAAWQZATWQOTB-UHFFFAOYSA-N,0.851788268306148,0.256184895516997,0.988900872191603,0.470918226323279,0.0478261842343803,0.305497293027627,-0.43757537753771,small,-1.1739900179606,0.298839262885181,-0.179657541018527,negligible,-0.922255413836288,0.562940331799234,-0.544525454458187,medium,-1.28564642178261,0.196595512866238,1123,0.566412648754807,XOAAWQZATWQOTB-UHFFFAOYSA-N,taurine,0.314462297406059,0.728577343170095,0.89594966544562,taurine,C00245,C(CS(=O)(=O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
42230,LFTYTUAZOPRMMI-CFRASDGPSA-N,0.29138446578604,0.560413959339623,0.626716169787171,0.163384618177039,0.466444901531794,0.657929276962844,-0.522217527261749,medium,-1.2622748548856,0.217839800362101,-0.836572315782791,large,-1.60937851254997,-0.0637661190156101,-0.817805588740356,large,-1.57537263413028,-0.0602385433504311,445675,0.113938127766543,LFTYTUAZOPRMMI-CFRASDGPSA-N,UDP.GlcNAc,0.536228764854277,0.100481936080325,0.687815359372889,UDP GlcNAc,C00043,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
42937,QYIXCDOBOSTCEI-FBVYSKEZSA-N,-0.314475791183664,0.0767857402604211,-0.0945731142476287,0.273143129753483,-0.444090884429188,0.169588956770109,0.509331710262315,medium,-0.230130826911573,1.2487942474362,-0.155782988043158,negligible,-0.898011007687062,0.586445031600746,0.158409647484198,negligible,-0.570487895901901,0.887307190870298,66066,0.264903871843373,QYIXCDOBOSTCEI-FBVYSKEZSA-N,dihydrocholesterol,0.157842668266426,0.376026247560868,0.710468624022739,dihydrocholesterol,C12978,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,NA,NA,NA,NA,NA,NA,NA,not_sig
43,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-0.372793315432922,-0.142973307748628,-0.104533332849037,1.12306238349577,0.337635157614423,0.289947164170888,0.611449328526504,medium,-0.133118980322834,1.35601763737584,0.326680863187754,small,-0.419346233989116,1.07270796036462,0.242532965949903,small,-0.487894711172885,0.972960643072691,445639,0.28005452343109,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,oleic.acid,0.245890972911593,0.7155796429709,0.151316540471924,oleic acid,C00712,CCCCCCCC/C=C\CCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
45,FFEARJCKVFRZRR-BYPYZUCNSA-N,-0.154160294038947,-0.61874062095738,-0.258091764606863,-0.58791080610745,-0.622580501886853,-0.298128222906691,0.168273434908568,negligible,-0.560770431661626,0.897317301478762,0.612890254044683,medium,-0.1453951243179,1.37117563240727,0.262035657955616,small,-0.468837837512901,0.992909153424132,6137,0.287051556925966,FFEARJCKVFRZRR-BYPYZUCNSA-N,methionine,0.752198140119146,0.124323765832078,0.281952831658144,methionine,C00073,CSCC[C@@H](C(=O)O)N,NA,NA,NA,NA,NA,NA,NA,not_sig
4554,IAJILQKETJEXLJ-UHFFFAOYSA-N,0.045346452473412,0.102955488846829,-0.00968150538066226,0.110227383321414,0.107889658741795,0.161165378543915,-0.0834947525051857,negligible,-0.811568833602869,0.644579328592498,-0.189609387229607,negligible,-0.932376914345054,0.553158139885839,0.0175162052583008,negligible,-0.710254808639875,0.745287219156477,152867,0.937225827255022,IAJILQKETJEXLJ-UHFFFAOYSA-N,hexuronic.acid,0.829625069610467,0.947435420250333,0.615462080734422,hexuronic acid,C08348,C(=O)C(C(C(C(C(=O)O)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
46123,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,-0.256322539074578,0.519294364413097,-0.019595837294851,0.371163801856023,0.0928358529481867,0.461983189111417,0.434444565233499,small,-0.301847345369709,1.17073647583671,-0.939117025646707,large,-1.7199599896956,-0.158274061597809,0.0314563543156905,negligible,-0.69634571011638,0.759258418747761,612,0.0169430818972417,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,lactic.acid,0.0654374142162601,0.0780037952340974,0.335397099196382,lactic acid,C01432,CC(C(=O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
46258,ISYWECDDZWTKFF-UHFFFAOYSA-N,-0.134889199565754,-0.0710406198826394,-0.115992168151246,0.192190608488855,-0.405717284848223,-0.344718987876813,0.249204635564609,small,-0.481371703364761,0.979780974493979,0.156130702636001,negligible,-0.586102327064677,0.898363732336679,0.251803422173048,small,-0.478831907662137,0.982438752008233,12591,0.873591390338978,ISYWECDDZWTKFF-UHFFFAOYSA-N,nonadecanoic.acid,0.590073923251924,0.848751334973309,0.786871470949119,nonadecanoic acid,C16535,CCCCCCCCCCCCCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
46259,IIUXHTGBZYEGHI-UHFFFAOYSA-N,0.23192341502263,0.122229470830526,0.40846330941409,-0.184935143564486,-0.159452020217565,-0.252804116975078,-0.337512523768806,small,-1.07043265689672,0.395407609359104,-0.175926916373578,negligible,-0.918463538268239,0.566609705521083,-0.6083441568167,medium,-1.35274405508611,0.136055741452708,164860,0.351868854420982,IIUXHTGBZYEGHI-UHFFFAOYSA-N,isoheptadecanoic.acid.NIST,0.233916938056476,0.481280067813942,0.854792765735428,isoheptadecanoic acid NIST,NA,CC(C)CCCCCCCCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
4706,RGHNJXZEOKUKBD-MGCNEYSASA-N,0.350549868225554,0.34113348265882,0.207472887633881,0.117692827824137,0.468586188878341,-0.341517149299142,-0.545316491316015,medium,-1.28647596325025,0.195842980618219,-0.451160263611461,small,-1.2016241458033,0.299303618580382,-0.386892535605572,small,-1.12142647357041,0.347641402359264,128869,0.509012685842458,RGHNJXZEOKUKBD-MGCNEYSASA-N,galactonic.acid,0.69511596547012,0.707141678931924,0.30040282987439,galactonic acid,C00880,C([C@H]([C@@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
4771,GUBGYTABKSRVRQ-QKKXKWKRSA-N,-0.515981832002026,-0.688001460601454,-0.688017434725664,-1.35083813634045,-0.994287198927017,-0.376705329181412,0.380975808434366,small,-0.353353357870347,1.11530497473908,0.4681697963948,small,-0.283008173543074,1.21934776633267,0.449580571427519,small,-0.287312653359912,1.18647379621495,440995,0.28931974507713,GUBGYTABKSRVRQ-QKKXKWKRSA-N,lactose,0.449551975170796,0.261468180716915,0.462919768276138,lactose,C00243,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
48,RBNPOMFGQQGHHO-UWTATZPHSA-N,0.0814838718627886,0.359176474209182,0.123899240676725,0.817881284328334,1.10251230247787,1.02010550484678,-0.226316869584735,small,-0.95639991264369,0.50376617347422,-0.805967179923798,large,-1.57653984723939,-0.0353945126082009,-0.304748405796957,small,-1.03671752241089,0.427220710816976,439194,0.131535304777701,RBNPOMFGQQGHHO-UWTATZPHSA-N,glyceric.acid,0.478869595148957,0.129144602930619,0.205804649843482,glyceric acid,C00258,C([C@H](C(=O)O)O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
483,WRHZVMBBRYBTKZ-UHFFFAOYSA-N,-0.126768101169722,0.203122859749671,0.0313391499667155,-0.255228911269087,-0.23131792684848,0.0349436636642491,0.22783305397003,small,-0.502281208347737,0.957947316287798,-0.368010635461025,small,-1.11535611360302,0.37933484268097,-0.051782497029319,negligible,-0.779661509521982,0.676096515463344,12473,0.407685741407159,WRHZVMBBRYBTKZ-UHFFFAOYSA-N,pyrrole.2.carboxylic.acid,0.329690483799356,0.24762259912011,0.828331064014675,pyrrole-2-carboxylic acid,C05942,C1=CNC(=C1)C(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
49,POULHZVOKOAJMA-UHFFFAOYSA-N,-0.140388057028707,-0.0772302418839921,-0.191009394569933,0.185943512937103,-0.24950305294299,0.609661709908531,0.297852714123325,small,-0.433928460578801,1.02963388882545,0.187168247971317,negligible,-0.555556820973445,0.929893316916079,0.342915317172007,small,-0.390170831009807,1.07600146535382,3893,0.758052486647474,POULHZVOKOAJMA-UHFFFAOYSA-N,lauric.acid,0.467876299288854,0.665613701701937,0.995679848871289,lauric acid,C02679,CCCCCCCCCCCC(=O)O,NA,NA,NA,NA,NA,NA,NA,not_sig
5.07_762.51,VRBJSZDBPQLNEM-PFTGJCAASA-N,-0.186509300139585,-0.292155028921556,0.217508873464727,-1.47504608526553,-0.544559763731433,-1.23855354058367,0.174689267022009,negligible,-0.554454500433686,0.903833034477704,0.241646888691458,small,-0.488761345589853,0.972055122972769,-0.217842775513579,small,-0.961141132878303,0.525455581851145,52924646,0.503797331394295,VRBJSZDBPQLNEM-PFTGJCAASA-N,PE..38.6.,0.625482229895949,0.882773358674203,0.266189358263169,PE (38:6),NA,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
5.09_720.50,RLLOITCRNQRGJD-DFAKUSJGSA-N,0.151597681559492,-0.135065266765528,0.374733897576737,0.584933425338265,0.25075194216052,0.192064452626489,-0.258723581227588,small,-0.989518955075994,0.472071792620818,0.275040048342645,small,-0.456149705629352,1.00622980231464,-0.757529757558593,medium,-1.52472534551504,0.0096658303978524,52925061,0.149288983919114,RLLOITCRNQRGJD-DFAKUSJGSA-N,PE..p.36.5..or.PE..o.36.6.,0.103153750438346,0.844471057010404,0.370022802462507,PE (p-36:5) or PE (o-36:6),NA,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.13_718.54,QFVHCMLUKNHDSH-WTWBAFHPSA-N,0.584781646792344,0.313386724356789,0.90625639995879,0.248033566441467,0.164440120520057,0.0701987135940367,-0.531930834772832,medium,-1.27244601117783,0.208584341632165,-0.307640275345053,small,-1.03968947530465,0.424408924614541,-0.869671464692622,large,-1.64497921086791,-0.0943637185173384,24778657,0.178665707721393,QFVHCMLUKNHDSH-WTWBAFHPSA-N,PC..31.1.,0.106861541238242,0.380447782304634,0.94883847663082,PC (31:1),NA,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
5.15_770.57,AYXGHIQPMDYMJC-AHMBLZLYSA-N,0.607203827832516,0.389698266088553,0.902569533619022,1.14738902450349,0.985955525820208,1.01889589036421,-0.631683744031102,medium,-1.3773695099108,0.114002021848597,-0.473759610908361,small,-1.2116550344528,0.26413581263608,-0.95727721399181,large,-1.73963091708866,-0.174923510894961,52924614,0.176974292887415,AYXGHIQPMDYMJC-AHMBLZLYSA-N,PC..35.3.,0.129286523594257,0.353927497100192,0.918395144223184,PC (35:3),C00350,CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
5.17_729.59,NBEADXWAAWCCDG-QDDWGVBQSA-N,-1.04663386795876,-1.08034041668038,-1.01459017038465,-3.13697075670081,-3.18213512955015,-3.18063628029512,0.312779506514638,small,-0.419413856384378,1.04497286941365,0.319607112694427,small,-0.412781423474453,1.05199564886331,0.30039729798165,small,-0.44487192677522,1.04566652273852,6443882,0.480996520701687,NBEADXWAAWCCDG-QDDWGVBQSA-N,SM..d36.2.,0.437421698684635,0.418893890962415,0.42264946896383,SM (d36:2),C00550,CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCC/C=C\CCCCCCCC)O,NA,NA,NA,NA,NA,NA,NA,not_sig
5.24_738.50,DUQDVNACTOXOJA-KTKXOIIHSA-N,0.280174792673678,0.132282176815018,0.453490353416505,0.0805005510855956,0.474344435984341,0.0467787804777657,-0.63906165376648,medium,-1.38516349094155,0.107040183408592,-0.255779594308565,small,-0.986506355947647,0.474947167330516,-1.03997769659124,large,-1.82953694986801,-0.250418443314464,52924875,0.115552812909797,DUQDVNACTOXOJA-KTKXOIIHSA-N,PE..36.4.,0.0325185018155758,0.321722637765545,0.974764670565221,PE (36:4),C00350,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN,NA,NA,NA,NA,NA,NA,NA,not_sig
5.26_764.52,LFGBKOUQHCWBQI-BZGLIJSBSA-N,-0.197586481892111,-0.263917905861515,0.363365443168398,-1.17392792472232,-0.408124248823751,-1.050215923185,0.154282281902773,negligible,-0.5745566485501,0.883121212355646,0.182988382826963,negligible,-0.546290132900085,0.91226689855401,-0.311544623221708,small,-1.05712761000654,0.434038363563123,52924893,0.468283913657285,LFGBKOUQHCWBQI-BZGLIJSBSA-N,PE..38.6..1,0.550175551256999,0.673645348549261,0.253238699486733,PE (38:6),C00350,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,NA,NA,NA,NA,NA,NA,NA,not_sig
